totalX,totalY,touchX,touchY,targetX,targetY,timeStart,timeEnd,expID,name,age,hand,thumb,gender
360,640,88,391,103,410,1523009417094,1523009417815,112,"User 13",21,Left,61,Man
360,640,80,223,103,222,1523009418225,1523009418803,113,"User 13",21,Left,61,Man
360,640,125,303,65,623,1523009419205,1523009421372,114,"User 13",21,Left,61,Man
360,640,248,543,315,569,1523009421775,1523009424681,115,"User 13",21,Left,61,Man
360,640,177,523,180,532,1523009536395,1523009537040,1,User 14,0,Right,69,Woman
360,640,261,446,262,447,1523009537451,1523009538090,2,User 14,0,Right,69,Woman
360,640,19,471,7,484,1523009538493,1523009539239,3,User 14,0,Right,69,Woman
360,640,176,266,108,603,1523009539642,1523009540420,4,User 14,0,Right,69,Woman
360,640,141,468,141,468,1523009540823,1523009541493,5,User 14,0,Right,69,Woman
360,640,52,385,40,396,1523009541896,1523009542553,6,User 14,0,Right,69,Woman
360,640,336,172,324,177,1523009542955,1523009543591,7,User 14,0,Right,69,Woman
360,640,129,460,130,466,1523009543994,1523009544582,8,User 14,0,Right,69,Woman
360,640,178,260,180,248,1523009544984,1523009545550,9,User 14,0,Right,69,Woman
360,640,190,268,66,621,1523009545955,1523009547090,10,User 14,0,Right,69,Woman
360,640,321,462,324,461,1523009547492,1523009548380,11,User 14,0,Right,69,Woman
360,640,76,524,88,525,1523009548783,1523009549423,12,User 14,0,Right,69,Woman
360,640,179,287,34,618,1523009549826,1523009550894,13,User 14,0,Right,69,Woman
360,640,179,270,7,639,1523009551298,1523009552637,14,User 14,0,Right,69,Woman
360,640,251,330,252,319,1523009553040,1523009553741,15,User 14,0,Right,69,Woman
360,640,218,393,217,377,1523009554143,1523009554719,16,User 14,0,Right,69,Woman
360,640,62,253,59,245,1523009555122,1523009555966,17,User 14,0,Right,69,Woman
360,640,45,118,36,106,1523009556369,1523009557104,18,User 14,0,Right,69,Woman
360,640,37,260,36,248,1523009557506,1523009558126,19,User 14,0,Right,69,Woman
360,640,347,469,351,474,1523009558528,1523009559495,20,User 14,0,Right,69,Woman
360,640,56,467,63,467,1523009559897,1523009560594,21,User 14,0,Right,69,Woman
360,640,100,68,107,65,1523009560996,1523009561611,22,User 14,0,Right,69,Woman
360,640,43,533,36,532,1523009562014,1523009562734,23,User 14,0,Right,69,Woman
360,640,95,40,110,26,1523009563137,1523009563863,24,User 14,0,Right,69,Woman
360,640,253,488,253,492,1523009564266,1523009564952,25,User 14,0,Right,69,Woman
360,640,171,277,307,624,1523009565354,1523009573458,26,User 14,0,Right,69,Woman
360,640,185,265,8,618,1523009573861,1523009575465,27,User 14,0,Right,69,Woman
360,640,324,254,324,248,1523009575868,1523009576691,28,User 14,0,Right,69,Woman
360,640,315,109,312,97,1523009577094,1523009577772,29,User 14,0,Right,69,Woman
360,640,168,78,177,68,1523009578175,1523009578734,30,User 14,0,Right,69,Woman
360,640,183,467,178,471,1523009579136,1523009579746,31,User 14,0,Right,69,Woman
360,640,274,430,273,424,1523009580154,1523009580726,32,User 14,0,Right,69,Woman
360,640,181,458,180,461,1523009581129,1523009581681,33,User 14,0,Right,69,Woman
360,640,52,438,48,433,1523009582085,1523009582760,34,User 14,0,Right,69,Woman
360,640,46,217,38,218,1523009583162,1523009583776,35,User 14,0,Right,69,Woman
360,640,22,98,15,92,1523009584178,1523009585077,36,User 14,0,Right,69,Woman
360,640,102,526,108,532,1523009585479,1523009586220,37,User 14,0,Right,69,Woman
360,640,327,326,324,319,1523009586623,1523009587345,38,User 14,0,Right,69,Woman
360,640,251,396,252,390,1523009587748,1523009588264,39,User 14,0,Right,69,Woman
360,640,316,49,324,35,1523009588665,1523009589281,40,User 14,0,Right,69,Woman
360,640,330,397,336,388,1523009589685,1523009590322,41,User 14,0,Right,69,Woman
360,640,164,256,36,603,1523009590724,1523009592401,42,User 14,0,Right,69,Woman
360,640,191,272,303,639,1523009592804,1523009594148,43,User 14,0,Right,69,Woman
360,640,252,179,252,177,1523009594552,1523009595201,44,User 14,0,Right,69,Woman
360,640,174,339,180,319,1523009595604,1523009596141,45,User 14,0,Right,69,Woman
360,640,254,260,252,248,1523009596544,1523009597039,46,User 14,0,Right,69,Woman
360,640,346,129,343,123,1523009597441,1523009598179,47,User 14,0,Right,69,Woman
360,640,172,276,180,632,1523009598583,1523009599632,48,User 14,0,Right,69,Woman
360,640,172,395,177,396,1523009600034,1523009600621,49,User 14,0,Right,69,Woman
360,640,265,167,256,170,1523009601023,1523009601642,50,User 14,0,Right,69,Woman
360,640,176,285,77,638,1523009602051,1523009605366,51,User 14,0,Right,69,Woman
360,640,180,278,28,622,1523009605769,1523009606915,52,User 14,0,Right,69,Woman
360,640,242,119,254,113,1523009607317,1523009608011,53,User 14,0,Right,69,Woman
360,640,63,318,63,312,1523009608413,1523009609020,54,User 14,0,Right,69,Woman
360,640,8,437,0,433,1523009609423,1523009610730,55,User 14,0,Right,69,Woman
360,640,156,398,163,396,1523009611133,1523009611898,56,User 14,0,Right,69,Woman
360,640,182,278,324,603,1523009612301,1523009613360,57,User 14,0,Right,69,Woman
360,640,179,278,251,620,1523009613763,1523009614655,58,User 14,0,Right,69,Woman
360,640,113,250,108,248,1523009615062,1523009615770,59,User 14,0,Right,69,Woman
360,640,30,16,29,2,1523009616173,1523009617670,60,User 14,0,Right,69,Woman
360,640,305,528,312,525,1523009618072,1523009618953,61,User 14,0,Right,69,Woman
360,640,54,186,58,175,1523009619356,1523009620003,62,User 14,0,Right,69,Woman
360,640,76,161,70,161,1523009620405,1523009621053,63,User 14,0,Right,69,Woman
360,640,321,532,324,532,1523009621455,1523009622220,64,User 14,0,Right,69,Woman
360,640,34,145,28,142,1523009622622,1523009623210,65,User 14,0,Right,69,Woman
360,640,30,475,26,473,1523009623613,1523009624366,66,User 14,0,Right,69,Woman
360,640,343,122,327,120,1523009624768,1523009625396,67,User 14,0,Right,69,Woman
360,640,114,189,108,177,1523009625798,1523009626335,68,User 14,0,Right,69,Woman
360,640,252,44,252,35,1523009626738,1523009627337,69,User 14,0,Right,69,Woman
360,640,92,438,108,425,1523009627739,1523009628277,70,User 14,0,Right,69,Woman
360,640,178,89,179,83,1523009628679,1523009629215,71,User 14,0,Right,69,Woman
360,640,32,389,36,390,1523009629618,1523009630216,72,User 14,0,Right,69,Woman
360,640,49,62,45,54,1523009630618,1523009631324,73,User 14,0,Right,69,Woman
360,640,119,319,108,319,1523009631726,1523009632292,74,User 14,0,Right,69,Woman
360,640,145,265,132,266,1523009632695,1523009633251,75,User 14,0,Right,69,Woman
360,640,296,238,299,225,1523009633654,1523009634202,76,User 14,0,Right,69,Woman
360,640,43,188,36,177,1523009634605,1523009635352,77,User 14,0,Right,69,Woman
360,640,180,258,252,603,1523009635755,1523009636940,78,User 14,0,Right,69,Woman
360,640,108,389,108,390,1523009637343,1523009637967,79,User 14,0,Right,69,Woman
360,640,106,113,108,106,1523009638370,1523009638978,80,User 14,0,Right,69,Woman
360,640,299,340,306,330,1523009639382,1523009640027,81,User 14,0,Right,69,Woman
360,640,188,397,180,390,1523009640430,1523009640935,82,User 14,0,Right,69,Woman
360,640,181,42,180,35,1523009641338,1523009641952,83,User 14,0,Right,69,Woman
360,640,34,460,36,461,1523009642355,1523009643010,84,User 14,0,Right,69,Woman
360,640,201,134,191,130,1523009643417,1523009644039,85,User 14,0,Right,69,Woman
360,640,253,235,244,221,1523009644444,1523009644988,86,User 14,0,Right,69,Woman
360,640,84,555,87,563,1523009645390,1523009646114,87,User 14,0,Right,69,Woman
360,640,225,309,216,302,1523009646516,1523009647240,88,User 14,0,Right,69,Woman
360,640,54,68,38,63,1523009647642,1523009648332,89,User 14,0,Right,69,Woman
360,640,318,420,318,409,1523009648735,1523009649434,90,User 14,0,Right,69,Woman
360,640,274,111,252,106,1523009649837,1523009650357,91,User 14,0,Right,69,Woman
360,640,108,58,108,35,1523009650759,1523009651390,92,User 14,0,Right,69,Woman
360,640,182,272,36,620,1523009651792,1523009652932,93,User 14,0,Right,69,Woman
360,640,5,456,1,462,1523009653334,1523009654574,94,User 14,0,Right,69,Woman
360,640,227,113,226,104,1523009654977,1523009655851,95,User 14,0,Right,69,Woman
360,640,194,256,237,599,1523009656254,1523009657624,96,User 14,0,Right,69,Woman
360,640,26,485,23,493,1523009658033,1523009659108,97,User 14,0,Right,69,Woman
360,640,324,119,324,106,1523009659512,1523009660671,98,User 14,0,Right,69,Woman
360,640,297,35,287,23,1523009661074,1523009661891,99,User 14,0,Right,69,Woman
360,640,183,115,180,106,1523009662294,1523009662992,100,User 14,0,Right,69,Woman
360,640,112,458,108,461,1523009663395,1523009664116,101,User 14,0,Right,69,Woman
360,640,306,398,295,399,1523009664520,1523009665229,102,User 14,0,Right,69,Woman
360,640,278,282,274,269,1523009665631,1523009666279,103,User 14,0,Right,69,Woman
360,640,177,185,180,177,1523009666682,1523009667374,104,User 14,0,Right,69,Woman
360,640,38,48,36,35,1523009667777,1523009668638,105,User 14,0,Right,69,Woman
360,640,184,196,190,187,1523009669041,1523009669716,106,User 14,0,Right,69,Woman
360,640,36,326,36,319,1523009670118,1523009670715,107,User 14,0,Right,69,Woman
360,640,157,506,152,512,1523009671117,1523009671868,108,User 14,0,Right,69,Woman
360,640,180,284,180,603,1523009672271,1523009675965,109,User 14,0,Right,69,Woman
360,640,73,68,71,54,1523009676367,1523009677050,110,User 14,0,Right,69,Woman
360,640,13,529,12,532,1523009677452,1523009678460,111,User 14,0,Right,69,Woman
360,640,324,403,324,390,1523009678863,1523009679828,112,User 14,0,Right,69,Woman
360,640,254,464,252,461,1523009680237,1523009680785,113,User 14,0,Right,69,Woman
360,640,260,533,252,532,1523009681187,1523009681806,114,User 14,0,Right,69,Woman
360,640,33,129,39,136,1523009682209,1523009682819,115,User 14,0,Right,69,Woman
360,640,327,461,324,461,1523009741210,1523009742173,1,User 15,23,Right,62,Woman
360,640,39,36,51,28,1523009742590,1523009743853,2,User 15,23,Right,62,Woman
360,640,101,333,108,319,1523009744256,1523009745060,3,User 15,23,Right,62,Woman
360,640,39,328,36,319,1523009745463,1523009746249,4,User 15,23,Right,62,Woman
360,640,302,320,295,319,1523009746652,1523009747484,5,User 15,23,Right,62,Woman
360,640,99,526,92,529,1523009747887,1523009749180,6,User 15,23,Right,62,Woman
360,640,265,374,252,390,1523009749583,1523009750354,7,User 15,23,Right,62,Woman
360,640,206,94,207,96,1523009750757,1523009751608,8,User 15,23,Right,62,Woman
360,640,216,451,212,445,1523009752011,1523009752804,9,User 15,23,Right,62,Woman
360,640,251,41,252,35,1523009753207,1523009753932,10,User 15,23,Right,62,Woman
360,640,212,517,195,515,1523009754335,1523009755241,11,User 15,23,Right,62,Woman
360,640,183,110,180,106,1523009755644,1523009756405,12,User 15,23,Right,62,Woman
360,640,204,80,195,77,1523009756809,1523009757432,13,User 15,23,Right,62,Woman
360,640,208,498,200,491,1523009757835,1523009758726,14,User 15,23,Right,62,Woman
360,640,316,173,324,177,1523009759129,1523009759947,15,User 15,23,Right,62,Woman
360,640,263,105,252,106,1523009760350,1523009761140,16,User 15,23,Right,62,Woman
360,640,175,250,180,248,1523009761542,1523009762224,17,User 15,23,Right,62,Woman
360,640,356,342,356,334,1523009762627,1523009764617,18,User 15,23,Right,62,Woman
360,640,323,91,315,82,1523009765025,1523009765803,19,User 15,23,Right,62,Woman
360,640,32,345,24,332,1523009766205,1523009767224,20,User 15,23,Right,62,Woman
360,640,97,35,108,35,1523009767627,1523009768540,21,User 15,23,Right,62,Woman
360,640,65,505,57,507,1523009768942,1523009770349,22,User 15,23,Right,62,Woman
360,640,207,79,202,77,1523009770750,1523009771768,23,User 15,23,Right,62,Woman
360,640,192,523,180,514,1523009772171,1523009772990,24,User 15,23,Right,62,Woman
360,640,311,195,301,198,1523009773394,1523009774146,25,User 15,23,Right,62,Woman
360,640,282,129,271,135,1523009774549,1523009775197,26,User 15,23,Right,62,Woman
360,640,215,382,212,369,1523009775600,1523009776219,27,User 15,23,Right,62,Woman
360,640,145,509,140,500,1523009776622,1523009777403,28,User 15,23,Right,62,Woman
360,640,174,317,180,319,1523009777806,1523009778392,29,User 15,23,Right,62,Woman
360,640,321,108,324,106,1523009778794,1523009779443,30,User 15,23,Right,62,Woman
360,640,61,247,64,245,1523009779844,1523009780526,31,User 15,23,Right,62,Woman
360,640,38,183,36,177,1523009780929,1523009781787,32,User 15,23,Right,62,Woman
360,640,333,332,324,319,1523009782190,1523009782959,33,User 15,23,Right,62,Woman
360,640,193,166,180,177,1523009783361,1523009784054,34,User 15,23,Right,62,Woman
360,640,322,245,324,248,1523009784457,1523009785260,35,User 15,23,Right,62,Woman
360,640,265,250,252,248,1523009785662,1523009786364,36,User 15,23,Right,62,Woman
360,640,324,488,323,475,1523009786766,1523009787692,37,User 15,23,Right,62,Woman
360,640,111,534,108,532,1523009788095,1523009789062,38,User 15,23,Right,62,Woman
360,640,332,546,324,532,1523009789464,1523009790462,39,User 15,23,Right,62,Woman
360,640,243,98,230,109,1523009790866,1523009791611,40,User 15,23,Right,62,Woman
360,640,251,188,32,584,1523009792013,1523009793994,41,User 15,23,Right,62,Woman
360,640,200,200,136,597,1523009794396,1523009795277,42,User 15,23,Right,62,Woman
360,640,122,328,119,323,1523009795680,1523009796456,43,User 15,23,Right,62,Woman
360,640,57,378,51,373,1523009796866,1523009797665,44,User 15,23,Right,62,Woman
360,640,196,188,108,623,1523009798068,1523009799377,45,User 15,23,Right,62,Woman
360,640,258,133,180,603,1523009799780,1523009800716,46,User 15,23,Right,62,Woman
360,640,67,279,63,276,1523009801118,1523009801902,47,User 15,23,Right,62,Woman
360,640,230,404,224,406,1523009802305,1523009803146,48,User 15,23,Right,62,Woman
360,640,43,459,36,461,1523009803548,1523009804680,49,User 15,23,Right,62,Woman
360,640,45,115,41,107,1523009805082,1523009806082,50,User 15,23,Right,62,Woman
360,640,317,245,307,251,1523009806485,1523009807541,51,User 15,23,Right,62,Woman
360,640,342,519,331,516,1523009807944,1523009809030,52,User 15,23,Right,62,Woman
360,640,169,328,175,337,1523009809433,1523009810074,53,User 15,23,Right,62,Woman
360,640,131,307,123,299,1523009810477,1523009811181,54,User 15,23,Right,62,Woman
360,640,33,22,29,14,1523009811584,1523009812968,55,User 15,23,Right,62,Woman
360,640,138,325,138,324,1523009813371,1523009814421,56,User 15,23,Right,62,Woman
360,640,108,115,108,106,1523009814824,1523009815887,57,User 15,23,Right,62,Woman
360,640,206,444,190,442,1523009816290,1523009817209,58,User 15,23,Right,62,Woman
360,640,187,456,180,461,1523009817615,1523009818421,59,User 15,23,Right,62,Woman
360,640,36,529,25,540,1523009818826,1523009820787,60,User 15,23,Right,62,Woman
360,640,186,344,183,346,1523009821190,1523009822105,61,User 15,23,Right,62,Woman
360,640,32,248,36,248,1523009822508,1523009823367,62,User 15,23,Right,62,Woman
360,640,96,158,94,156,1523009823770,1523009824629,63,User 15,23,Right,62,Woman
360,640,115,23,117,16,1523009825032,1523009826256,64,User 15,23,Right,62,Woman
360,640,88,247,85,252,1523009826659,1523009827625,65,User 15,23,Right,62,Woman
360,640,81,389,73,382,1523009828027,1523009828899,66,User 15,23,Right,62,Woman
360,640,315,28,309,19,1523009829302,1523009830221,67,User 15,23,Right,62,Woman
360,640,264,453,254,447,1523009830624,1523009831638,68,User 15,23,Right,62,Woman
360,640,353,141,358,145,1523009832040,1523009835047,69,User 15,23,Right,62,Woman
360,640,177,43,180,35,1523009835450,1523009836554,70,User 15,23,Right,62,Woman
360,640,176,350,170,349,1523009836957,1523009837778,71,User 15,23,Right,62,Woman
360,640,186,534,180,532,1523009838180,1523009839239,72,User 15,23,Right,62,Woman
360,640,207,398,200,405,1523009839642,1523009840353,73,User 15,23,Right,62,Woman
360,640,111,467,108,461,1523009840757,1523009841553,74,User 15,23,Right,62,Woman
360,640,65,280,62,276,1523009841955,1523009842845,75,User 15,23,Right,62,Woman
360,640,204,448,196,448,1523009843247,1523009844141,76,User 15,23,Right,62,Woman
360,640,199,195,177,626,1523009844544,1523009845656,77,User 15,23,Right,62,Woman
360,640,194,497,188,494,1523009846058,1523009847127,78,User 15,23,Right,62,Woman
360,640,101,185,99,188,1523009847529,1523009848315,79,User 15,23,Right,62,Woman
360,640,42,523,36,532,1523009848718,1523009850811,80,User 15,23,Right,62,Woman
360,640,184,330,183,344,1523009851214,1523009851929,81,User 15,23,Right,62,Woman
360,640,110,385,108,390,1523009852332,1523009853033,82,User 15,23,Right,62,Woman
360,640,265,319,252,319,1523009853436,1523009854202,83,User 15,23,Right,62,Woman
360,640,250,228,36,603,1523009854605,1523009855447,84,User 15,23,Right,62,Woman
360,640,210,504,210,501,1523009855849,1523009856816,85,User 15,23,Right,62,Woman
360,640,110,249,108,248,1523009857219,1523009857984,86,User 15,23,Right,62,Woman
360,640,255,173,252,177,1523009858386,1523009859109,87,User 15,23,Right,62,Woman
360,640,41,31,36,35,1523009859511,1523009860704,88,User 15,23,Right,62,Woman
360,640,243,277,230,277,1523009861106,1523009862025,89,User 15,23,Right,62,Woman
360,640,38,386,36,390,1523009862428,1523009863425,90,User 15,23,Right,62,Woman
360,640,213,165,124,596,1523009863828,1523009864711,91,User 15,23,Right,62,Woman
360,640,185,111,182,112,1523009865113,1523009865942,92,User 15,23,Right,62,Woman
360,640,275,110,271,110,1523009866345,1523009866932,93,User 15,23,Right,62,Woman
360,640,336,388,324,390,1523009867335,1523009868219,94,User 15,23,Right,62,Woman
360,640,251,153,252,603,1523009868621,1523009869629,95,User 15,23,Right,62,Woman
360,640,241,135,173,614,1523009870031,1523009871180,96,User 15,23,Right,62,Woman
360,640,260,504,252,502,1523009871582,1523009872611,97,User 15,23,Right,62,Woman
360,640,216,81,214,76,1523009873014,1523009873912,98,User 15,23,Right,62,Woman
360,640,259,529,252,532,1523009874315,1523009875442,99,User 15,23,Right,62,Woman
360,640,277,141,108,603,1523009875845,1523009876721,100,User 15,23,Right,62,Woman
360,640,235,520,226,519,1523009877123,1523009878193,101,User 15,23,Right,62,Woman
360,640,32,269,25,268,1523009878594,1523009879605,102,User 15,23,Right,62,Woman
360,640,170,487,158,483,1523009880007,1523009880973,103,User 15,23,Right,62,Woman
360,640,34,103,36,106,1523009881376,1523009882377,104,User 15,23,Right,62,Woman
360,640,308,153,301,155,1523009882779,1523009883735,105,User 15,23,Right,62,Woman
360,640,107,143,106,141,1523009884137,1523009885084,106,User 15,23,Right,62,Woman
360,640,110,168,108,177,1523009885487,1523009886216,107,User 15,23,Right,62,Woman
360,640,105,446,101,445,1523009886619,1523009887475,108,User 15,23,Right,62,Woman
360,640,174,204,324,603,1523009887884,1523009890304,109,User 15,23,Right,62,Woman
360,640,328,35,324,35,1523009890707,1523009891946,110,User 15,23,Right,62,Woman
360,640,76,64,74,59,1523009892348,1523009893171,111,User 15,23,Right,62,Woman
360,640,190,391,180,390,1523009893574,1523009894442,112,User 15,23,Right,62,Woman
360,640,77,42,77,33,1523009894851,1523009895877,113,User 15,23,Right,62,Woman
360,640,11,541,6,544,1523009896280,1523009901509,114,User 15,23,Right,62,Woman
360,640,253,450,252,461,1523009901911,1523009902970,115,User 15,23,Right,62,Woman
